dataset_id,split,file_name,source_relative_path,view_relative_path,sha256,exact_hash_group_size,object_count,class_ids_present
mio_full_s42_v1,train,00062017.jpg,train/00062017.jpg,images/train/00062017.jpg,37bc9f3c27c5cf6d7306fcd876f027a9b19e77b8cd6cf491c59ca6e3ed61e342,1,7,3;5
mio_full_s42_v1,test,00062018.jpg,train/00062018.jpg,images/test/00062018.jpg,b9c751c3051bd3dcc0aa84d38d82372c041d9ee8c88b7ccafa4c9ae8526e1ef6,1,2,3
mio_full_s42_v1,train,00062019.jpg,train/00062019.jpg,images/train/00062019.jpg,ab53bd362823cdf7c8c077a406980286fa3e4248150cc9be731b755655feaa0d,1,1,3
mio_full_s42_v1,train,00062020.jpg,train/00062020.jpg,images/train/00062020.jpg,0da466335531fb05fab0f8a87077b49f3539ecb47abf9edec795544dc317b386,1,3,3
mio_full_s42_v1,train,00062021.jpg,train/00062021.jpg,images/train/00062021.jpg,3149e5bb915c91d24d8577eb020f62c831ec887a3197badd6471286b49af5dcf,1,1,3
mio_full_s42_v1,train,00062022.jpg,train/00062022.jpg,images/train/00062022.jpg,1e3b97282e51fa1c1e5197162a51581ae1465a26949ee51d4fb057cfdbf2eb9a,2,6,3;5;8
mio_full_s42_v1,train,00062023.jpg,train/00062023.jpg,images/train/00062023.jpg,8a865ed4919226b01f8bdf888c00dcf06338ed26907c33d45cee371b57018d11,1,3,3
mio_full_s42_v1,train,00062024.jpg,train/00062024.jpg,images/train/00062024.jpg,133925fd0106fd73607b5804e8d3069f2bbb57b85660d7cab4791a0269ae09d4,1,12,3;5;6;8
mio_full_s42_v1,train,00062025.jpg,train/00062025.jpg,images/train/00062025.jpg,9602ee4f53522b3484fb2a62693b88f0809aff7a3a2e71315af7e628dce3c253,2,3,2;3;5
mio_full_s42_v1,train,00062026.jpg,train/00062026.jpg,images/train/00062026.jpg,cc0c5280d66caf6718b279446a1bf6e0e446b81e011149ef4451e51660d8da28,1,8,3;8
mio_full_s42_v1,train,00062027.jpg,train/00062027.jpg,images/train/00062027.jpg,1d5ceb52da9280857b3863824cc2963beb8bedd59f533aab77b6ac59a93acb49,1,3,3;5;8
mio_full_s42_v1,train,00062028.jpg,train/00062028.jpg,images/train/00062028.jpg,6e0f8fe94d473d1705a8d1f7ca3aad58c11ad6c9f0ea77861b53cfaacd38df19,1,1,2
mio_full_s42_v1,train,00062029.jpg,train/00062029.jpg,images/train/00062029.jpg,5b645b125a8de8769dfffd0608ea1890a1bbf7886b91c2e522b5d8d9719bbdb9,1,3,3;8
mio_full_s42_v1,train,00062030.jpg,train/00062030.jpg,images/train/00062030.jpg,ad0653d9af40151ed9bd812255500b8fd2e3f3a4483b5a690b88202f6ed7faf9,1,8,0;5;6;8
mio_full_s42_v1,train,00062031.jpg,train/00062031.jpg,images/train/00062031.jpg,ad3b07b44efc3ccd06311563ab3ec3a4311b4c4997a45cc9e3691b6341f24056,1,5,3;8;9
mio_full_s42_v1,train,00062032.jpg,train/00062032.jpg,images/train/00062032.jpg,275478a2d39bc474e833435d8bf7ba491bd2c3929a788dc1578d67ad25fd1066,3,2,3;8
mio_full_s42_v1,test,00062033.jpg,train/00062033.jpg,images/test/00062033.jpg,0e942c293d3d99a7747cacd6624ab21a597ea4550c443e4c06a3de8a278c75f6,1,3,3
mio_full_s42_v1,train,00062034.jpg,train/00062034.jpg,images/train/00062034.jpg,989ef2067742defa6d965fb01c8c30211b4cce94dd7e6f4010e0c04a3655e046,2,4,3;4;9
mio_full_s42_v1,train,00062035.jpg,train/00062035.jpg,images/train/00062035.jpg,4ead7abe018e836c21cc6415c98462d00730353824c4a1d4deb9dc0ccf5441d4,3,1,8
mio_full_s42_v1,test,00062036.jpg,train/00062036.jpg,images/test/00062036.jpg,861d788971e6a404b75fc1d9eafaf9f95a6627ab6d1177c58a3ed0fd21fd5cf5,1,3,3
mio_full_s42_v1,test,00062037.jpg,train/00062037.jpg,images/test/00062037.jpg,1972d3077d37fda1515cd6540481cb0775ababf2961e15665a447f30cffc6c8f,1,3,3;10
mio_full_s42_v1,test,00062038.jpg,train/00062038.jpg,images/test/00062038.jpg,cb70db0f5e1736469bb962f39405d73913dd191dc8f83c5d2c852105dce19597,1,1,2
mio_full_s42_v1,train,00062039.jpg,train/00062039.jpg,images/train/00062039.jpg,de70a6a15fe88e56335645c01f8793daf92fb3208f3dfac32d9a5002d4620813,1,3,3;8
mio_full_s42_v1,train,00062040.jpg,train/00062040.jpg,images/train/00062040.jpg,2bb182ac107257ba7cd7b4e03634e3b8ec0f3c7cc9d5bb66d4d5f708c888306e,2,2,0;3
mio_full_s42_v1,train,00062041.jpg,train/00062041.jpg,images/train/00062041.jpg,a4c6eb6e8e7f59dcfe1e3dae1236185c7958373753f1c76ba59051ede5707f12,1,2,3
mio_full_s42_v1,test,00062042.jpg,train/00062042.jpg,images/test/00062042.jpg,f7703a0e018fc041e6e278b01aa4651c11e384f68b8b81456c591c346e200cd7,1,1,8
mio_full_s42_v1,train,00062043.jpg,train/00062043.jpg,images/train/00062043.jpg,d960bbc0b1be4f435dfc47d99776699f8ff877bbce2780bbc2a47c7e0e4e1134,1,2,3
mio_full_s42_v1,train,00062044.jpg,train/00062044.jpg,images/train/00062044.jpg,e4630baf0bcc7e86add7ae2cc2fc140d419beaaa7cef67517420582958bf4af3,1,5,3
mio_full_s42_v1,train,00062045.jpg,train/00062045.jpg,images/train/00062045.jpg,59794c65c1d860fd8e69b292870db32c73bf0eb13440d3f7bba50ea0cfc2d334,1,1,3
mio_full_s42_v1,train,00062046.jpg,train/00062046.jpg,images/train/00062046.jpg,1f42a54bf97bad0a3dd3192082d57cd19cb8ea11d7df556faf2a983dd098d3ac,2,1,8
mio_full_s42_v1,train,00062047.jpg,train/00062047.jpg,images/train/00062047.jpg,a87f131e6bae8ed9f4feb9da67a5eb13ad3e50e3e82a05615f82b89dde08603d,2,4,2;3;8
mio_full_s42_v1,train,00062048.jpg,train/00062048.jpg,images/train/00062048.jpg,640a10f9a4fc2ecf2d6d9df2a6a071e173efe4f094023150ebaf029f726d13cf,1,5,3;5
mio_full_s42_v1,train,00062049.jpg,train/00062049.jpg,images/train/00062049.jpg,bed57afb5425b73434741736292b60d41ab88f6d9f1bf5c58b37a9d7642e54f7,2,5,3;9
mio_full_s42_v1,train,00062050.jpg,train/00062050.jpg,images/train/00062050.jpg,2a13a69c64c9ae96237d78e3fac89520bd9a017e05309bb66ccb901219704de4,1,4,3;8;9
mio_full_s42_v1,train,00062051.jpg,train/00062051.jpg,images/train/00062051.jpg,f2df2ec855261704c6922e1f38661ddf31d2222699644bc57c3b2e7ad01c5dc2,1,5,2;3;5;9
mio_full_s42_v1,train,00062052.jpg,train/00062052.jpg,images/train/00062052.jpg,d685e6c3447a98e1d43c2f08975e798619ccf91effc99ac7c94c3c025137b868,1,1,3
mio_full_s42_v1,test,00062053.jpg,train/00062053.jpg,images/test/00062053.jpg,f144c27c67934bf7e0f164987bb94a1e6328c7cb43ef2e8b7b032998898340e4,1,1,3
mio_full_s42_v1,train,00062054.jpg,train/00062054.jpg,images/train/00062054.jpg,c06e7daf3810a01938bc7009440bd037f360bc7f23cfe4d246dae5c496acdbc8,1,1,3
mio_full_s42_v1,val,00062055.jpg,train/00062055.jpg,images/val/00062055.jpg,6375337a369f3f2750810ab69dad9bf77fe7cc754d7c2f057f334879783941bd,1,2,8
mio_full_s42_v1,train,00062056.jpg,train/00062056.jpg,images/train/00062056.jpg,167db6ba677c86f6e6d692863c4cb3acac5f22139340d27a9c4840ce0cd8bf36,1,2,2;3
mio_full_s42_v1,train,00062057.jpg,train/00062057.jpg,images/train/00062057.jpg,aa9761fac345fc8e40e58e76efff2584312988a6a4769ad185a34c43d556ed95,1,17,3;5
mio_full_s42_v1,train,00062058.jpg,train/00062058.jpg,images/train/00062058.jpg,c9190491c43ffeb628fbe5545ca79047e1f8006542b4750ef24d33dba47b7272,1,7,3
mio_full_s42_v1,val,00062059.jpg,train/00062059.jpg,images/val/00062059.jpg,b529a0492b5304c9b6b134d65bf34baf6f6647cc555cb45256ec9b3883284cf0,1,4,3;5
mio_full_s42_v1,train,00062060.jpg,train/00062060.jpg,images/train/00062060.jpg,5bb735d1ac24c27f0d00d1c0a38b64b33b8213555a2799f9b8a2ec109b7e462d,2,2,3;8
mio_full_s42_v1,train,00062061.jpg,train/00062061.jpg,images/train/00062061.jpg,5e5e8a3567e0123c6652f8534bb36a7aa4c7d7669c6dadd1311d73c806b7440b,2,4,0;3
mio_full_s42_v1,train,00062062.jpg,train/00062062.jpg,images/train/00062062.jpg,fb5fa643c0842f692661f025e2abb58de955e00c06d93d0c81c3c3ad72a68c27,1,5,0;3
mio_full_s42_v1,train,00062063.jpg,train/00062063.jpg,images/train/00062063.jpg,5528efb04165d4a594776cf7193a1da04b83a48b77a5ae7946d295831a70481f,1,3,3;5
mio_full_s42_v1,test,00062064.jpg,train/00062064.jpg,images/test/00062064.jpg,82eebc6c570a5bd754dddd3f5813b7d10cb61f4db0ebda0cade189daec1ee657,1,4,3
mio_full_s42_v1,val,00062065.jpg,train/00062065.jpg,images/val/00062065.jpg,0fefea92a3d62c8585c4f2b142278f0b79298607aa967525fc8d9b6053257aab,1,4,3;8
mio_full_s42_v1,train,00062066.jpg,train/00062066.jpg,images/train/00062066.jpg,7b71832392986de9b783163a896a924f293617808e5265e95e516ccdb76ebadf,2,2,3
mio_full_s42_v1,val,00062067.jpg,train/00062067.jpg,images/val/00062067.jpg,97a13d0217e057f58e22823117ceea730e7dfae8b9eeede3e3e6f2528d52b979,1,3,3
mio_full_s42_v1,train,00062068.jpg,train/00062068.jpg,images/train/00062068.jpg,3ae113d9c5ab27a30c6ae0c2330a5e8102d2ad4ea0c154252f6b2356daa554f4,1,2,3
mio_full_s42_v1,val,00062069.jpg,train/00062069.jpg,images/val/00062069.jpg,8b9d1e9d8abb295524670037141ce719f552a76a7a55ded845661ee515981cf2,1,2,3
mio_full_s42_v1,train,00062070.jpg,train/00062070.jpg,images/train/00062070.jpg,3db78ae9e6117fcc1cb8b1c85953542b3d9e4649e2646bf43c4ab3b0552bf2bd,2,1,8
mio_full_s42_v1,train,00062071.jpg,train/00062071.jpg,images/train/00062071.jpg,f46119a503e9f522649bd3d9d790a038f79480471bc489f6311e2a82ef1ed974,1,2,3
mio_full_s42_v1,train,00062072.jpg,train/00062072.jpg,images/train/00062072.jpg,8675d0a64f5a86f65c5674424f2d9fb0fb625ac0322ca3eb0b80bd2ca50f5cf7,1,3,2;3;8
mio_full_s42_v1,train,00062073.jpg,train/00062073.jpg,images/train/00062073.jpg,63a362746b5089cb8aaa311b12aac7d883584e489e164a3398df1ac7d73a5609,2,2,8;9
mio_full_s42_v1,train,00062074.jpg,train/00062074.jpg,images/train/00062074.jpg,030680978fdf462efe3db095aff7131e2f27528cba8bffa8d9b33cf27d18ef5d,1,2,3
mio_full_s42_v1,train,00062075.jpg,train/00062075.jpg,images/train/00062075.jpg,efb18b368b089e9073b005ba22b4feed0c9986c154f3929e285de8ddd901d25e,1,1,3
mio_full_s42_v1,train,00062076.jpg,train/00062076.jpg,images/train/00062076.jpg,dcad1df3854015eb7c3cd7b965a23772554ca17a20f19aa7dc8227b5d37ea8b2,1,2,3
mio_full_s42_v1,train,00062077.jpg,train/00062077.jpg,images/train/00062077.jpg,61c1b4f4cc4f828038ee2113ba2afb32169309a314602aa0708fc7ed0c5aed5f,1,1,4
mio_full_s42_v1,train,00062078.jpg,train/00062078.jpg,images/train/00062078.jpg,a01b513d21081b860f241ed8921f3f1ceec86d7872204eac1c64eb057ae9df69,1,10,3;7;10
mio_full_s42_v1,train,00062079.jpg,train/00062079.jpg,images/train/00062079.jpg,9983b93f0b100ad9810e1ff0f56d36d6a22314225ae011a64163263b9b8730f6,2,1,8
mio_full_s42_v1,train,00062080.jpg,train/00062080.jpg,images/train/00062080.jpg,58c645fc677ff56308ce4b45ebc46fc66778f8e3d6e8262002c4f0a983463a30,1,8,3;5
mio_full_s42_v1,test,00062081.jpg,train/00062081.jpg,images/test/00062081.jpg,45ddf64a9eff4a063f77cab26798e2971dc2f68a72533d786b25700ef98895c1,1,2,3;6
mio_full_s42_v1,train,00062082.jpg,train/00062082.jpg,images/train/00062082.jpg,783c7d0dc413a87fbebcee0b799a166accaf8b681d3e4cb9919d923610f28d67,1,3,3;5
mio_full_s42_v1,train,00062083.jpg,train/00062083.jpg,images/train/00062083.jpg,ad6ed9d3d99ac258b2444df1b143f9a72a125a07e42b547a327602094de3bb1f,1,2,3
mio_full_s42_v1,train,00062084.jpg,train/00062084.jpg,images/train/00062084.jpg,f0205beca68db2cab7fd1cf0f73c3470915a19e16d44282700558a1a489e4243,1,3,0;2;3
mio_full_s42_v1,train,00062085.jpg,train/00062085.jpg,images/train/00062085.jpg,dd77c4ad7c77d57fc7470a978b3c41a651e90e430323479a76ecf73c25ab3b71,3,4,3;8
mio_full_s42_v1,train,00062086.jpg,train/00062086.jpg,images/train/00062086.jpg,bb73fedc84e868118d423889e5aba684fe40c3060689c8a69307b330c93932f1,2,5,2;3;5
mio_full_s42_v1,train,00062087.jpg,train/00062087.jpg,images/train/00062087.jpg,a7d47e2f74fa4489ab490024c76646630664b5c72f72b8e59f1f4894a412f70f,1,3,3
mio_full_s42_v1,train,00062088.jpg,train/00062088.jpg,images/train/00062088.jpg,b93888539226520a964c1e680230235b9084392860214daa7ffd282e46e34e95,1,8,2;3;8
mio_full_s42_v1,train,00062089.jpg,train/00062089.jpg,images/train/00062089.jpg,c86a7c378e9cefbdfa721fec0df8bf349745aec205678830d1ca2268dbe70ee8,1,1,8
mio_full_s42_v1,train,00062090.jpg,train/00062090.jpg,images/train/00062090.jpg,bc2b67126b321f78fef3519859983e2c48672f68f0b4fca5d9f29652d67f7bf0,2,3,0;3
mio_full_s42_v1,test,00062091.jpg,train/00062091.jpg,images/test/00062091.jpg,e45346f2f030885c1d910a96e08f33d124d6d9b6dde030a4465d3595926914cb,1,1,5
mio_full_s42_v1,train,00062092.jpg,train/00062092.jpg,images/train/00062092.jpg,3545fe3fdd7247cfa393d42f96a7f76aa57d215c838b4dc93689ed4d421156f8,1,6,3;8
mio_full_s42_v1,train,00062093.jpg,train/00062093.jpg,images/train/00062093.jpg,a9035baae3bc12fdff0219472dd1dd5c04dbca3f4fbe3901987537a14f90648d,2,4,2;3
mio_full_s42_v1,train,00062094.jpg,train/00062094.jpg,images/train/00062094.jpg,b571b4ac1ba03044c781d14313658ce242878eb3427606a72bd4e6d572c92a20,1,6,3
mio_full_s42_v1,train,00062095.jpg,train/00062095.jpg,images/train/00062095.jpg,3a50745623a447322f76c6acaf0164663259278f983be22a6e693747520b5a31,1,3,2;3
mio_full_s42_v1,test,00062096.jpg,train/00062096.jpg,images/test/00062096.jpg,cdc98b6e20aa744309a1773ba9c8bfc75387425e7303498f5391fe1440a02abe,1,1,8
mio_full_s42_v1,val,00062097.jpg,train/00062097.jpg,images/val/00062097.jpg,97aa39531c96463ee9df127048382f31063580e37d49e4e95d2a344f1857552f,1,1,8
mio_full_s42_v1,val,00062098.jpg,train/00062098.jpg,images/val/00062098.jpg,2431298b915c6a1c9a37a4b0fb873d3480bc3e5bb53fcb50f589901b11a61903,1,1,8
mio_full_s42_v1,train,00062099.jpg,train/00062099.jpg,images/train/00062099.jpg,2fdbdd3fbca5b21f840c220c2facab1f9ea3e68e802b042828a838102e30276f,1,14,2;3;5;10
mio_full_s42_v1,train,00062100.jpg,train/00062100.jpg,images/train/00062100.jpg,7140dd15f6c80ab65cf364caf74ef97013cd7fd00d18be8546c9513aaabf76fd,1,7,0;5
mio_full_s42_v1,train,00062101.jpg,train/00062101.jpg,images/train/00062101.jpg,419803d46b017e008c9c6bf6bd731d94deb403a4ee761bf64620eb7b8a6880fa,4,1,8
mio_full_s42_v1,train,00062102.jpg,train/00062102.jpg,images/train/00062102.jpg,251067be2272d5c5f1bc8903cc41e9c6de7893d2ce95bac91b1a5be7d988a253,1,3,5;9
mio_full_s42_v1,train,00062103.jpg,train/00062103.jpg,images/train/00062103.jpg,4cc759eff769dd32d775a67e14e71efccabed2d55e9c6ac590aa050c501a4bed,1,2,3
mio_full_s42_v1,train,00062104.jpg,train/00062104.jpg,images/train/00062104.jpg,13b56d47906775aca257449bb4015ddeb2d3a6af65bc01689211d00534fa5a49,1,1,3
mio_full_s42_v1,train,00062105.jpg,train/00062105.jpg,images/train/00062105.jpg,c9c8ad0ec9f0943221e985ec4b4170c7a6805dd55a9df9f229abd0c1ff64662c,1,10,3;7;8
mio_full_s42_v1,train,00062106.jpg,train/00062106.jpg,images/train/00062106.jpg,27a00b792494d6621138ebd8853be567c8585b0305ecad8fb213629020bf9e8a,1,1,3
mio_full_s42_v1,train,00062107.jpg,train/00062107.jpg,images/train/00062107.jpg,48f411260dd9d02d0fd2e43d813e51f9e45d9a678e4aaee6e4f92444e6957873,1,4,3
mio_full_s42_v1,train,00062108.jpg,train/00062108.jpg,images/train/00062108.jpg,9c280b6fd68a9a0eef6e06e84979baf9fba505bc98c2defa18372e82ae92e2f8,1,3,0;3;8
mio_full_s42_v1,train,00062109.jpg,train/00062109.jpg,images/train/00062109.jpg,3e901eaa1e11254fe3321926f17da5dd0b8fc28407a3cce29a0a23ee3f828d39,1,1,3
mio_full_s42_v1,train,00062110.jpg,train/00062110.jpg,images/train/00062110.jpg,4759f996827bbecf09ae0d3285c7fec9a895331c90bb9c6abc6dc63102f13221,1,2,3;8
mio_full_s42_v1,train,00062111.jpg,train/00062111.jpg,images/train/00062111.jpg,d0886e67653ccade63998073fac3bf2950f149867327ac13c682d26195b524eb,1,2,3;8
mio_full_s42_v1,val,00062112.jpg,train/00062112.jpg,images/val/00062112.jpg,76848e4afb867c347db4163d72050575a25a479adde8f9923f6dec42cc0ba0f5,1,1,2
mio_full_s42_v1,test,00062113.jpg,train/00062113.jpg,images/test/00062113.jpg,0939011c9877c0f7e88eb518b79a0701b5283157d52565516149794fdb443969,1,2,3
mio_full_s42_v1,train,00062114.jpg,train/00062114.jpg,images/train/00062114.jpg,05338e3e83d9083e32f74e4febcd3ab15a8e1bca2f08aafc7e18c5e7fd49a522,1,2,3;10
mio_full_s42_v1,train,00062115.jpg,train/00062115.jpg,images/train/00062115.jpg,3bd20fee0049b262b39db34ab170c0fded75bbff20898dc4432afb04cfd8955f,2,1,8
mio_full_s42_v1,val,00062116.jpg,train/00062116.jpg,images/val/00062116.jpg,0d8e8b13a09806bc37bf82dc25ea1f838e0b3eaec48f94fb35b3ca59302bee5d,1,5,3
mio_full_s42_v1,train,00062117.jpg,train/00062117.jpg,images/train/00062117.jpg,eed9218b0b569af373b723ac5ff51d37f3edd28a8e71fe252e3b76ebcf4e8ca0,1,1,3
mio_full_s42_v1,train,00062118.jpg,train/00062118.jpg,images/train/00062118.jpg,e07e69d61111d3a9d4f323a19df6e47e5f26bc32215be063148b9c08f82cd858,1,5,3;5
mio_full_s42_v1,train,00062119.jpg,train/00062119.jpg,images/train/00062119.jpg,9faa456db61b0ae9385f186a3af2d101b6dd96206e696f0bd15751fdeba9c0f5,1,2,3
mio_full_s42_v1,train,00062120.jpg,train/00062120.jpg,images/train/00062120.jpg,f2fc4fdc174db8ee4ad71211bb620a1868922833bc11d89053d1982f7254fee8,1,2,3
mio_full_s42_v1,test,00062121.jpg,train/00062121.jpg,images/test/00062121.jpg,690af5057219672660672c61529f722dd4443663ccaa84535b01975fa816ac19,1,3,0;3
mio_full_s42_v1,val,00062122.jpg,train/00062122.jpg,images/val/00062122.jpg,5ce432d902f6538c71d184c777fd0b79b283109c15f31c1cec00c55dae89949b,1,8,2;3
mio_full_s42_v1,train,00062123.jpg,train/00062123.jpg,images/train/00062123.jpg,766c94dd9c667d2a0a0ca34ca3fde459dc2f5dcee32cc522691367190c37a625,2,2,0;3
mio_full_s42_v1,train,00062124.jpg,train/00062124.jpg,images/train/00062124.jpg,6ca82f24476c65c50300800dfe3d00a60e50dd0531fa91c3d680eeaa2ce89b45,1,3,3;5;8
mio_full_s42_v1,test,00062125.jpg,train/00062125.jpg,images/test/00062125.jpg,3209d5e2ff8f8a93723f86226c8fe992bbc4db4f7db72d01776ea840f372b43f,1,1,0
mio_full_s42_v1,train,00062126.jpg,train/00062126.jpg,images/train/00062126.jpg,62be2c4dbc55f3e5e44caaa3df7035865152a7c3fdaaf2c901306160bdfd1aec,1,5,3;8
mio_full_s42_v1,train,00062127.jpg,train/00062127.jpg,images/train/00062127.jpg,62cd86dd3e5093c91650796acee449432f94014e7fa510096efaa19d2018a0c3,1,1,3
mio_full_s42_v1,train,00062128.jpg,train/00062128.jpg,images/train/00062128.jpg,d30bbadec24f17b03a351041c9da3bd3c35c8b478bf70a53898c55fa928d233e,1,7,0;3
mio_full_s42_v1,train,00062129.jpg,train/00062129.jpg,images/train/00062129.jpg,f636b36cc7dddfb58aae8f7f09811a61ef1496d250ab9f17a6735b945bc4e9e5,1,1,10
mio_full_s42_v1,train,00062130.jpg,train/00062130.jpg,images/train/00062130.jpg,4bffeef6e86a31c4fb82d2a0f1e045216cf2595d811fb4c6e31341447d80c5bd,1,5,3;8;10
mio_full_s42_v1,train,00062131.jpg,train/00062131.jpg,images/train/00062131.jpg,5bf15cddec6c8e9685e4dc870f77c9884d4a3a73265a4212efabd6bd72177844,1,1,3
mio_full_s42_v1,train,00062132.jpg,train/00062132.jpg,images/train/00062132.jpg,6e072fce631d2bb57f3ea9b359f9cde3c84b251d4023bf601e42cc61839a60cb,1,7,0;3;5
mio_full_s42_v1,train,00062133.jpg,train/00062133.jpg,images/train/00062133.jpg,1d94513f10394b9defe6221921d048f30c3315401c6b3b07d8a8d56bfb6971e0,1,2,3
mio_full_s42_v1,test,00062134.jpg,train/00062134.jpg,images/test/00062134.jpg,7427a4f36fa84d1b770cf1d1071db33541b6317a277a9b89ea113095cb090df4,1,7,3;5
mio_full_s42_v1,train,00062135.jpg,train/00062135.jpg,images/train/00062135.jpg,24f26fb951c5cedd38f27a63404dc5d66438c908e29eebaf5c977d7847580ea2,1,2,3;10
mio_full_s42_v1,val,00062136.jpg,train/00062136.jpg,images/val/00062136.jpg,942a26149a60cc896ba875c1cc655af5e8f31ef16bc05144b1da3558ec57bdb0,1,1,8
mio_full_s42_v1,train,00062137.jpg,train/00062137.jpg,images/train/00062137.jpg,5e8914eebad829b5100d8c6dad8311270bfc888f08cc2f9a16c874927414714a,2,3,3;6;8
mio_full_s42_v1,train,00062138.jpg,train/00062138.jpg,images/train/00062138.jpg,62bba7d616421563da00a197e134854c238fb1fa4fda97d8297b5e5f8283cc7e,2,2,3;8
mio_full_s42_v1,train,00062139.jpg,train/00062139.jpg,images/train/00062139.jpg,70549cfe0aafbb1d6951e41ea03c164e602b9cdc1b8ba96f16ff0f6fda210815,1,6,2;3;7
mio_full_s42_v1,train,00062140.jpg,train/00062140.jpg,images/train/00062140.jpg,afbdaf764f4786c508c16434967284fc2f3b60aa2731bde4964ed32d98d837dd,2,2,0;5
mio_full_s42_v1,train,00062141.jpg,train/00062141.jpg,images/train/00062141.jpg,87d75099607365cceddf5b6d1a3b3baa9ca7f317c109c86a0f4b9425b5beabdb,3,2,3;8
mio_full_s42_v1,train,00062142.jpg,train/00062142.jpg,images/train/00062142.jpg,a454162c8d60249dc88223dd3cba7b60618ca83caabc0bb48d6f7052859cdca9,1,6,0;3;6;8
mio_full_s42_v1,train,00062143.jpg,train/00062143.jpg,images/train/00062143.jpg,a2e03ad49d4e7693b8d8521ead4a44d89c4f916d6c228d3bc97761b0ad207aac,1,2,2;3
mio_full_s42_v1,train,00062144.jpg,train/00062144.jpg,images/train/00062144.jpg,85848eed8e45e8a0ec17f9cdc83d59d9b82f873e0708e1f48c6da7b035536680,1,2,3;8
mio_full_s42_v1,train,00062145.jpg,train/00062145.jpg,images/train/00062145.jpg,56cb5ee94c3f6ea2ce4607c1b395b4a498164eaae0502159108b1ddfb68edcbb,1,2,0;3
mio_full_s42_v1,train,00062146.jpg,train/00062146.jpg,images/train/00062146.jpg,56cbf66d90cf5c7ae27857ab0c9340644753c26eb059001e59e9aaad09b51aa3,1,1,3
mio_full_s42_v1,train,00062147.jpg,train/00062147.jpg,images/train/00062147.jpg,e5c9f1bb1a811c03ad5bdcc67dcfce41777f9a035dab6b24151490d75bf8ca7a,1,1,3
mio_full_s42_v1,train,00062148.jpg,train/00062148.jpg,images/train/00062148.jpg,64ee94bd6c1a6cf29d6c8771b89123e0529ad928d244d74e376f3781b3f5e182,2,2,8
mio_full_s42_v1,train,00062149.jpg,train/00062149.jpg,images/train/00062149.jpg,a5744f990a03780e14e6c6d559e8e3c0cd5d3f5be8fbaa0f42c168890f4881d9,1,5,3;5
mio_full_s42_v1,val,00062150.jpg,train/00062150.jpg,images/val/00062150.jpg,626a23ccc7cbc7feefbb6ea8b91ae26f67f772caed6875cef709774a20f70193,1,5,3
mio_full_s42_v1,train,00062151.jpg,train/00062151.jpg,images/train/00062151.jpg,0bd79347b882f94b62d27a908a40ee000eda3da6d9380bda0ee80356972cf6ef,2,1,8
mio_full_s42_v1,train,00062152.jpg,train/00062152.jpg,images/train/00062152.jpg,30c5559db603aa5020637ffe6cf4c8dba083d6370ee981ad3522c7e5417705ce,1,3,3;5;8
mio_full_s42_v1,test,00062153.jpg,train/00062153.jpg,images/test/00062153.jpg,56fa5da3d35d3715258093f8dd0b3a96b6bde0a2a35502e808bccc2d2abc9456,1,2,1;3
mio_full_s42_v1,train,00062154.jpg,train/00062154.jpg,images/train/00062154.jpg,3764aa6f3cf79d849c862555cbcfef83c07ddceb20ee3ec637ce15d1d67f7ab3,2,1,8
mio_full_s42_v1,train,00062155.jpg,train/00062155.jpg,images/train/00062155.jpg,3c8e86a400629f0f4dd795def585b6a2a4e0dd2e4b540ea3f8760527a0637df6,1,5,3;9
mio_full_s42_v1,test,00062156.jpg,train/00062156.jpg,images/test/00062156.jpg,620e24c242ce903ccab56752b4e6d78c2373d14609eb965ec25ebff385b3aa7a,1,2,3;8
mio_full_s42_v1,train,00062157.jpg,train/00062157.jpg,images/train/00062157.jpg,b9c7d6826b3fc6dd07dafd6abfc06275b5a077fcea68c0504cfa316af425cf1b,1,6,3;5;9
mio_full_s42_v1,test,00062158.jpg,train/00062158.jpg,images/test/00062158.jpg,7427926cfceb9bd020c32977b8d936587f048c820e34caaa372433d4c3201adb,1,14,3;5
mio_full_s42_v1,train,00062159.jpg,train/00062159.jpg,images/train/00062159.jpg,304a60ab621bae7d3c2aab2416127cf3c51192e14bfe4094ba4f4951ef3d4d11,2,19,3;4;7
mio_full_s42_v1,test,00062160.jpg,train/00062160.jpg,images/test/00062160.jpg,539c8eb2554af7aa7d1d965c265b7c3734e5687dd26ad63f9640a4401e93cc98,1,2,3
mio_full_s42_v1,train,00062161.jpg,train/00062161.jpg,images/train/00062161.jpg,698122e11f5e8431e91c74cfdcc2f746d536ab508ad33512fa73118522f3eaa4,1,2,3;8
mio_full_s42_v1,train,00062162.jpg,train/00062162.jpg,images/train/00062162.jpg,e9f749ae6d17fcb4122c0ee23961158b877133a0822aa7de62ca314109caf0d4,1,4,3;5
mio_full_s42_v1,train,00062164.jpg,train/00062164.jpg,images/train/00062164.jpg,177e6815847d10f5198f4e66335ddf439e227c8ce375761a0ac87de59e717f6b,1,4,3
mio_full_s42_v1,train,00062165.jpg,train/00062165.jpg,images/train/00062165.jpg,d98be117af73b9b6d8c751d21879f924301f8608a71562d7800fe15e61502156,1,3,3
mio_full_s42_v1,val,00062166.jpg,train/00062166.jpg,images/val/00062166.jpg,077daf69788c5a12580354520e9eb70e7fc3d51090f5e1c66f0f417e1283c29d,1,1,3
