split,file_name,primary_class,object_count
train,00074628.jpg,articulated_truck,1
train,00100703.jpg,bus,4
train,00106698.jpg,car,1
train,00091704.jpg,car,4
train,00013193.jpg,car,4
train,00065403.jpg,car,7
train,00034488.jpg,pickup_truck,2
train,00031217.jpg,car,2
train,00108486.jpg,car,1
train,00109868.jpg,motorized_vehicle,4
train,00061157.jpg,pickup_truck,3
train,00102929.jpg,pedestrian,2
train,00042394.jpg,car,11
train,00064069.jpg,pickup_truck,3
train,00073682.jpg,car,1
train,00057106.jpg,pickup_truck,1
train,00069089.jpg,work_van,4
train,00088063.jpg,car,3
train,00046566.jpg,articulated_truck,1
train,00021516.jpg,car,4
train,00026864.jpg,car,3
train,00014434.jpg,car,10
train,00001270.jpg,car,3
train,00050401.jpg,car,3
train,00042658.jpg,bus,4
train,00002982.jpg,car,8
train,00060014.jpg,car,2
train,00054271.jpg,pickup_truck,1
train,00009320.jpg,car,2
train,00109569.jpg,car,2
train,00016257.jpg,car,7
train,00078248.jpg,car,2
train,00020917.jpg,car,6
train,00084158.jpg,car,3
train,00009512.jpg,car,2
train,00004847.jpg,car,4
train,00046705.jpg,car,2
train,00039760.jpg,car,1
train,00056818.jpg,car,1
train,00003189.jpg,car,1
train,00021811.jpg,car,8
train,00028812.jpg,car,3
train,00025117.jpg,car,14
train,00023856.jpg,articulated_truck,4
train,00018427.jpg,motorized_vehicle,1
train,00042355.jpg,motorized_vehicle,1
train,00007065.jpg,articulated_truck,1
train,00040559.jpg,car,2
train,00001145.jpg,articulated_truck,1
train,00055773.jpg,car,5
train,00076733.jpg,car,1
train,00034844.jpg,car,2
train,00014993.jpg,pickup_truck,1
train,00085091.jpg,car,8
train,00080824.jpg,car,3
train,00015463.jpg,work_van,4
train,00083608.jpg,pickup_truck,1
train,00090081.jpg,pickup_truck,6
train,00104886.jpg,car,4
train,00034184.jpg,car,7
train,00010508.jpg,car,3
train,00071905.jpg,car,1
train,00048837.jpg,bus,6
train,00023628.jpg,motorized_vehicle,7
train,00022298.jpg,car,3
train,00108602.jpg,car,2
train,00033326.jpg,car,2
train,00109625.jpg,car,3
train,00019709.jpg,car,8
train,00044451.jpg,car,3
train,00098365.jpg,car,9
train,00073762.jpg,car,1
train,00057233.jpg,car,1
train,00088946.jpg,car,1
train,00087477.jpg,pickup_truck,1
train,00080871.jpg,pickup_truck,2
train,00102620.jpg,car,1
train,00039042.jpg,car,4
train,00095654.jpg,car,5
train,00106852.jpg,car,8
train,00030112.jpg,car,4
train,00083918.jpg,pickup_truck,2
train,00032157.jpg,motorized_vehicle,4
train,00002998.jpg,articulated_truck,2
train,00061287.jpg,car,6
train,00091076.jpg,car,1
train,00046959.jpg,pedestrian,4
train,00028295.jpg,car,3
train,00056322.jpg,car,4
train,00106346.jpg,pickup_truck,1
train,00054243.jpg,car,3
train,00080882.jpg,car,1
train,00023605.jpg,car,4
train,00063399.jpg,pickup_truck,5
train,00100523.jpg,pickup_truck,2
train,00033646.jpg,pedestrian,11
train,00040985.jpg,car,1
train,00015645.jpg,pickup_truck,2
train,00037289.jpg,bus,1
train,00102858.jpg,car,1
train,00092997.jpg,car,6
train,00091118.jpg,car,6
train,00011073.jpg,articulated_truck,1
train,00036813.jpg,car,1
train,00101473.jpg,articulated_truck,1
train,00090774.jpg,car,2
train,00010404.jpg,car,6
train,00006659.jpg,car,3
train,00064422.jpg,car,8
train,00067347.jpg,work_van,1
train,00004504.jpg,car,4
train,00083756.jpg,car,4
train,00027510.jpg,car,7
train,00009678.jpg,pickup_truck,2
train,00010858.jpg,car,8
train,00039220.jpg,car,7
train,00078013.jpg,single_unit_truck,2
train,00092173.jpg,car,16
train,00070336.jpg,car,2
train,00058036.jpg,car,8
train,00106930.jpg,bus,1
train,00102048.jpg,car,3
train,00025308.jpg,car,1
train,00042065.jpg,motorized_vehicle,2
train,00021019.jpg,car,5
train,00042675.jpg,motorized_vehicle,1
train,00062404.jpg,car,2
train,00103245.jpg,car,4
train,00005937.jpg,car,2
train,00068284.jpg,car,5
train,00020518.jpg,pickup_truck,4
train,00026481.jpg,work_van,1
train,00018108.jpg,car,3
train,00057514.jpg,pedestrian,4
train,00085926.jpg,car,5
train,00021200.jpg,bus,2
train,00099115.jpg,pickup_truck,3
train,00084768.jpg,car,1
train,00033599.jpg,pickup_truck,1
train,00028311.jpg,car,6
train,00047553.jpg,car,3
train,00007416.jpg,articulated_truck,5
train,00061025.jpg,pickup_truck,1
train,00069389.jpg,pickup_truck,1
train,00014065.jpg,car,4
train,00022763.jpg,car,8
train,00054324.jpg,articulated_truck,1
train,00015292.jpg,car,3
train,00057809.jpg,articulated_truck,4
train,00019632.jpg,car,5
train,00044337.jpg,car,1
train,00082174.jpg,motorized_vehicle,2
train,00043126.jpg,car,1
train,00034714.jpg,car,10
train,00048793.jpg,pickup_truck,2
train,00055947.jpg,car,3
train,00006192.jpg,car,2
train,00108713.jpg,motorized_vehicle,3
train,00091166.jpg,car,7
train,00002987.jpg,car,1
train,00054944.jpg,pickup_truck,3
train,00029153.jpg,pickup_truck,2
train,00030548.jpg,articulated_truck,1
train,00103050.jpg,pickup_truck,2
train,00047748.jpg,work_van,2
train,00109313.jpg,car,2
train,00066680.jpg,pickup_truck,2
train,00046636.jpg,pickup_truck,4
train,00110369.jpg,car,1
train,00107296.jpg,car,2
train,00004689.jpg,car,1
train,00072093.jpg,pickup_truck,2
train,00033827.jpg,pickup_truck,2
train,00074298.jpg,car,3
train,00099083.jpg,bus,2
train,00065172.jpg,car,2
train,00096931.jpg,work_van,2
train,00015780.jpg,car,1
train,00062922.jpg,car,1
train,00067917.jpg,pickup_truck,5
train,00051434.jpg,motorized_vehicle,3
train,00061731.jpg,car,4
train,00028379.jpg,car,7
train,00045931.jpg,motorized_vehicle,2
train,00069882.jpg,motorized_vehicle,1
train,00024914.jpg,car,1
train,00093304.jpg,car,10
train,00092014.jpg,motorized_vehicle,7
train,00025074.jpg,car,2
train,00081721.jpg,car,2
train,00031760.jpg,car,5
train,00016632.jpg,car,2
train,00080867.jpg,car,2
train,00027772.jpg,car,1
train,00102579.jpg,car,2
train,00026095.jpg,car,2
train,00099848.jpg,car,2
train,00046722.jpg,car,7
train,00101539.jpg,car,4
train,00107870.jpg,single_unit_truck,3
train,00067128.jpg,bus,1
train,00069463.jpg,single_unit_truck,2
train,00046194.jpg,bus,2
train,00064695.jpg,car,2
train,00022578.jpg,work_van,1
train,00029833.jpg,car,1
train,00093457.jpg,motorized_vehicle,5
train,00043806.jpg,car,13
train,00005553.jpg,car,1
train,00079059.jpg,motorized_vehicle,2
train,00082418.jpg,pickup_truck,1
train,00058950.jpg,car,2
train,00008305.jpg,car,6
train,00081986.jpg,car,1
train,00014721.jpg,car,3
train,00026956.jpg,work_van,1
train,00044258.jpg,car,10
train,00074211.jpg,car,2
train,00009238.jpg,car,6
train,00006760.jpg,car,18
train,00094316.jpg,car,2
train,00090011.jpg,car,4
train,00051687.jpg,car,2
train,00089033.jpg,work_van,1
train,00071918.jpg,pickup_truck,1
train,00044116.jpg,car,1
train,00023095.jpg,car,3
train,00099750.jpg,car,2
train,00063857.jpg,car,1
train,00071505.jpg,car,1
train,00076722.jpg,car,2
train,00082386.jpg,car,8
train,00085921.jpg,car,2
train,00055068.jpg,car,1
train,00062382.jpg,car,1
train,00051031.jpg,car,4
train,00052531.jpg,pickup_truck,3
train,00107106.jpg,car,14
train,00038429.jpg,pickup_truck,2
train,00030877.jpg,car,3
train,00058824.jpg,car,5
train,00013083.jpg,motorized_vehicle,3
train,00096507.jpg,car,1
train,00088286.jpg,car,6
train,00089593.jpg,car,3
train,00052798.jpg,car,1
train,00009916.jpg,pickup_truck,1
train,00099950.jpg,car,3
train,00010286.jpg,car,4
train,00064681.jpg,pickup_truck,1
train,00001047.jpg,car,3
train,00058260.jpg,car,1
train,00030536.jpg,pickup_truck,2
train,00105417.jpg,car,7
train,00100700.jpg,motorcycle,1
train,00030841.jpg,car,1
train,00087762.jpg,car,3
train,00080389.jpg,pickup_truck,2
train,00048333.jpg,car,2
train,00021304.jpg,pickup_truck,8
train,00029702.jpg,pedestrian,6
train,00020436.jpg,car,7
train,00019620.jpg,pickup_truck,2
train,00008531.jpg,pickup_truck,1
train,00042791.jpg,car,2
train,00088891.jpg,car,1
train,00037619.jpg,car,2
train,00082637.jpg,car,2
train,00084027.jpg,car,3
train,00055234.jpg,car,4
train,00024026.jpg,car,1
train,00098782.jpg,motorized_vehicle,1
train,00059721.jpg,motorized_vehicle,2
train,00039189.jpg,car,2
train,00058148.jpg,car,5
train,00035784.jpg,bus,1
train,00094771.jpg,car,4
train,00036437.jpg,car,1
train,00109214.jpg,pickup_truck,6
train,00057119.jpg,car,7
train,00014347.jpg,motorized_vehicle,2
train,00031605.jpg,car,3
train,00022692.jpg,car,3
train,00100050.jpg,pickup_truck,1
train,00044018.jpg,car,8
train,00026144.jpg,bus,1
train,00067391.jpg,car,7
train,00061013.jpg,articulated_truck,1
train,00056046.jpg,pedestrian,5
train,00074269.jpg,car,3
train,00070761.jpg,pickup_truck,1
train,00009979.jpg,car,2
train,00051994.jpg,car,3
train,00001809.jpg,work_van,1
train,00095775.jpg,motorized_vehicle,1
train,00056579.jpg,car,1
train,00013727.jpg,car,3
train,00008859.jpg,car,2
train,00107616.jpg,bus,2
train,00038801.jpg,car,1
train,00087699.jpg,car,3
train,00076273.jpg,car,1
train,00006824.jpg,car,2
train,00050360.jpg,car,1
train,00071495.jpg,car,13
train,00012956.jpg,motorized_vehicle,1
train,00055615.jpg,car,6
train,00101140.jpg,car,1
train,00067055.jpg,car,1
train,00045698.jpg,car,4
train,00033682.jpg,bus,3
train,00040405.jpg,car,1
train,00021710.jpg,pickup_truck,1
train,00009032.jpg,car,2
train,00004107.jpg,car,1
train,00047424.jpg,car,1
train,00004693.jpg,car,2
train,00029211.jpg,car,3
train,00049158.jpg,car,4
train,00054825.jpg,car,1
train,00103606.jpg,car,1
train,00088541.jpg,car,9
train,00023894.jpg,pickup_truck,1
train,00040068.jpg,car,1
train,00008394.jpg,car,7
train,00003529.jpg,pickup_truck,1
train,00000498.jpg,car,2
train,00014554.jpg,car,19
train,00071407.jpg,motorized_vehicle,6
train,00009851.jpg,car,2
train,00015126.jpg,pickup_truck,1
train,00027363.jpg,car,7
train,00056354.jpg,car,4
train,00032521.jpg,car,1
train,00092741.jpg,car,1
train,00028240.jpg,articulated_truck,2
train,00010012.jpg,car,5
train,00106565.jpg,articulated_truck,1
train,00072421.jpg,articulated_truck,2
train,00028532.jpg,car,2
train,00000995.jpg,motorized_vehicle,6
train,00030302.jpg,pickup_truck,1
train,00051600.jpg,car,2
train,00093327.jpg,bus,1
train,00097885.jpg,car,3
train,00082804.jpg,car,1
train,00080436.jpg,car,1
train,00050389.jpg,pickup_truck,2
train,00097628.jpg,motorized_vehicle,6
train,00091517.jpg,car,2
train,00043600.jpg,pickup_truck,1
train,00096930.jpg,car,2
train,00094956.jpg,car,2
train,00024330.jpg,car,4
train,00102865.jpg,car,1
train,00097694.jpg,car,6
train,00059136.jpg,car,3
train,00032557.jpg,car,3
train,00002555.jpg,pickup_truck,1
train,00013196.jpg,car,3
train,00024190.jpg,car,3
train,00010528.jpg,pickup_truck,1
train,00094631.jpg,motorized_vehicle,2
train,00098770.jpg,car,3
train,00102397.jpg,motorized_vehicle,3
train,00091636.jpg,car,2
train,00022521.jpg,car,3
train,00024441.jpg,pickup_truck,7
train,00059681.jpg,car,4
train,00040118.jpg,car,6
train,00009454.jpg,car,2
train,00094290.jpg,car,7
train,00034253.jpg,car,4
train,00047890.jpg,car,6
train,00051102.jpg,single_unit_truck,4
train,00053267.jpg,car,3
train,00070247.jpg,car,1
train,00041619.jpg,motorized_vehicle,3
train,00032696.jpg,car,4
train,00035743.jpg,car,1
train,00102483.jpg,bus,2
train,00077291.jpg,car,1
train,00040035.jpg,car,2
train,00035285.jpg,bus,1
train,00109712.jpg,car,3
train,00019268.jpg,car,2
train,00050248.jpg,car,2
train,00080777.jpg,bicycle,1
train,00046866.jpg,car,1
train,00002615.jpg,car,4
train,00057284.jpg,car,2
train,00055259.jpg,car,9
train,00036259.jpg,car,11
train,00076921.jpg,car,1
train,00013663.jpg,pickup_truck,5
train,00095158.jpg,car,9
train,00065394.jpg,car,1
train,00085123.jpg,car,5
train,00015722.jpg,pickup_truck,1
train,00045964.jpg,pickup_truck,1
train,00108117.jpg,car,2
train,00072946.jpg,articulated_truck,2
train,00022705.jpg,single_unit_truck,4
train,00016931.jpg,pickup_truck,3
train,00075985.jpg,car,1
train,00103944.jpg,car,2
train,00003242.jpg,car,6
train,00027767.jpg,car,3
train,00066505.jpg,pickup_truck,5
train,00075319.jpg,car,4
train,00041074.jpg,pickup_truck,5
train,00093572.jpg,car,5
train,00051355.jpg,car,1
train,00049324.jpg,car,5
train,00011234.jpg,motorized_vehicle,4
train,00027455.jpg,car,1
train,00078658.jpg,car,1
train,00085519.jpg,car,6
train,00082085.jpg,pickup_truck,2
train,00000514.jpg,pickup_truck,1
train,00052566.jpg,car,2
train,00088077.jpg,bus,1
train,00075285.jpg,car,4
train,00105135.jpg,car,8
train,00101724.jpg,motorized_vehicle,1
train,00009625.jpg,motorized_vehicle,1
train,00093795.jpg,car,2
train,00106453.jpg,pickup_truck,4
train,00044680.jpg,car,1
train,00067915.jpg,bus,1
train,00067479.jpg,car,5
train,00040136.jpg,car,1
train,00053395.jpg,car,1
train,00007835.jpg,car,2
train,00004928.jpg,pickup_truck,2
train,00054389.jpg,bus,3
train,00096244.jpg,car,2
train,00087002.jpg,car,1
train,00034063.jpg,car,1
train,00004620.jpg,pickup_truck,1
train,00097884.jpg,motorized_vehicle,8
train,00024246.jpg,motorized_vehicle,2
train,00054369.jpg,car,7
train,00080622.jpg,car,3
train,00089350.jpg,car,1
train,00061248.jpg,car,3
train,00073362.jpg,car,4
train,00010665.jpg,car,1
train,00082587.jpg,car,4
train,00020906.jpg,car,2
train,00097460.jpg,car,2
train,00033161.jpg,car,6
train,00029515.jpg,motorized_vehicle,2
train,00054036.jpg,car,1
train,00072205.jpg,car,1
train,00005817.jpg,car,4
train,00076440.jpg,pickup_truck,2
train,00010795.jpg,car,3
train,00058731.jpg,car,1
train,00002419.jpg,motorized_vehicle,2
train,00076040.jpg,car,5
train,00088151.jpg,articulated_truck,1
train,00058633.jpg,pickup_truck,1
train,00016744.jpg,bus,1
train,00089848.jpg,car,2
train,00079329.jpg,pickup_truck,1
train,00027502.jpg,motorized_vehicle,1
train,00071574.jpg,car,1
train,00081574.jpg,pickup_truck,3
train,00049789.jpg,car,6
train,00088718.jpg,car,2
train,00040997.jpg,car,1
train,00016173.jpg,articulated_truck,3
train,00108150.jpg,car,8
train,00020272.jpg,car,1
train,00021728.jpg,car,1
train,00045015.jpg,pickup_truck,1
train,00078465.jpg,car,1
train,00098593.jpg,car,3
train,00094012.jpg,car,1
train,00099388.jpg,pickup_truck,6
train,00045329.jpg,car,2
train,00059204.jpg,car,4
train,00022972.jpg,car,2
train,00063124.jpg,articulated_truck,1
train,00017418.jpg,car,4
train,00058258.jpg,car,2
train,00028536.jpg,motorized_vehicle,3
train,00072562.jpg,car,4
train,00098026.jpg,car,4
train,00022163.jpg,car,4
train,00001868.jpg,pickup_truck,2
train,00049411.jpg,car,1
train,00055024.jpg,car,4
train,00021624.jpg,car,2
train,00054662.jpg,pickup_truck,5
train,00045036.jpg,car,1
train,00052740.jpg,pickup_truck,4
train,00055962.jpg,car,8
train,00001816.jpg,pickup_truck,1
train,00009347.jpg,car,1
train,00017392.jpg,motorized_vehicle,4
train,00090738.jpg,car,4
train,00020431.jpg,car,3
train,00092028.jpg,work_van,1
train,00008042.jpg,car,5
train,00079780.jpg,single_unit_truck,4
train,00006279.jpg,pickup_truck,5
train,00019092.jpg,car,3
train,00104327.jpg,car,2
train,00063856.jpg,car,6
train,00056453.jpg,car,4
train,00105930.jpg,car,1
train,00072720.jpg,car,1
train,00034937.jpg,pedestrian,3
train,00015203.jpg,car,2
train,00088984.jpg,car,3
train,00003816.jpg,car,3
train,00057292.jpg,motorized_vehicle,1
train,00084749.jpg,car,5
train,00083313.jpg,car,2
train,00024610.jpg,car,3
train,00095403.jpg,car,1
train,00089303.jpg,bus,1
train,00081423.jpg,car,1
train,00087250.jpg,bus,2
train,00104624.jpg,car,1
train,00015330.jpg,bus,1
train,00069346.jpg,car,3
train,00025384.jpg,car,1
train,00080807.jpg,pickup_truck,1
train,00014608.jpg,motorized_vehicle,2
train,00044883.jpg,car,3
train,00018714.jpg,car,1
train,00087926.jpg,motorized_vehicle,1
train,00104246.jpg,bus,1
train,00000185.jpg,car,1
train,00006672.jpg,car,1
train,00046011.jpg,car,8
train,00056074.jpg,car,2
train,00098921.jpg,car,1
train,00077230.jpg,pickup_truck,2
train,00010066.jpg,car,18
train,00019846.jpg,car,3
train,00092283.jpg,motorized_vehicle,1
train,00041598.jpg,car,7
train,00006988.jpg,car,1
train,00057953.jpg,car,7
train,00055653.jpg,car,3
train,00074160.jpg,car,2
train,00023575.jpg,motorized_vehicle,1
train,00044602.jpg,pickup_truck,1
train,00107723.jpg,car,1
train,00086878.jpg,pickup_truck,2
train,00040044.jpg,car,7
train,00006673.jpg,car,10
train,00069068.jpg,car,3
train,00068219.jpg,car,1
train,00051486.jpg,pickup_truck,7
train,00098015.jpg,car,5
train,00038678.jpg,car,1
train,00109970.jpg,articulated_truck,1
train,00080634.jpg,pickup_truck,3
train,00033993.jpg,car,1
train,00106219.jpg,pickup_truck,2
train,00007513.jpg,car,2
train,00097152.jpg,non_motorized_vehicle,2
train,00035943.jpg,pickup_truck,5
train,00046514.jpg,car,6
train,00073268.jpg,pickup_truck,2
train,00026184.jpg,car,1
train,00045796.jpg,motorized_vehicle,4
train,00067129.jpg,car,5
train,00087865.jpg,motorized_vehicle,6
train,00028546.jpg,car,7
train,00095367.jpg,pickup_truck,6
train,00071880.jpg,car,4
train,00067042.jpg,car,7
train,00089588.jpg,car,9
train,00104509.jpg,car,6
train,00074286.jpg,car,1
train,00067933.jpg,car,1
train,00013771.jpg,car,4
train,00043584.jpg,pickup_truck,3
train,00029510.jpg,car,1
train,00017472.jpg,car,6
train,00043568.jpg,car,3
train,00034618.jpg,pickup_truck,3
train,00106461.jpg,car,3
train,00074416.jpg,work_van,1
train,00110375.jpg,single_unit_truck,1
train,00016764.jpg,bus,5
train,00001088.jpg,work_van,2
train,00054484.jpg,car,5
train,00057450.jpg,pickup_truck,2
train,00007170.jpg,car,4
train,00053299.jpg,car,4
train,00020078.jpg,car,4
train,00058369.jpg,car,2
train,00073107.jpg,car,4
train,00073918.jpg,pickup_truck,1
train,00095691.jpg,pickup_truck,1
train,00038144.jpg,car,2
train,00080706.jpg,articulated_truck,2
train,00024851.jpg,car,1
train,00109850.jpg,car,1
train,00081139.jpg,car,3
train,00092730.jpg,car,3
train,00105373.jpg,car,4
train,00085859.jpg,car,2
train,00028446.jpg,car,1
train,00002784.jpg,car,1
train,00092569.jpg,car,10
train,00079734.jpg,pickup_truck,4
train,00003812.jpg,pickup_truck,2
train,00109393.jpg,car,5
train,00016620.jpg,car,2
train,00040850.jpg,car,1
train,00026698.jpg,car,3
train,00051481.jpg,car,4
train,00092488.jpg,pickup_truck,1
train,00010988.jpg,car,4
train,00065020.jpg,car,5
train,00046443.jpg,car,1
train,00090122.jpg,car,2
train,00071439.jpg,pickup_truck,1
train,00104025.jpg,car,3
train,00064009.jpg,pickup_truck,1
train,00067840.jpg,car,8
train,00026055.jpg,car,6
train,00057494.jpg,car,6
train,00096140.jpg,car,5
train,00092625.jpg,car,4
train,00061968.jpg,pickup_truck,2
train,00100223.jpg,motorized_vehicle,5
train,00071238.jpg,car,2
train,00101730.jpg,pedestrian,14
train,00075264.jpg,bus,5
train,00089578.jpg,pickup_truck,1
train,00003645.jpg,car,4
train,00048193.jpg,pickup_truck,2
train,00014623.jpg,car,1
train,00044412.jpg,car,4
train,00051356.jpg,car,1
train,00004488.jpg,pickup_truck,3
train,00068271.jpg,pickup_truck,1
train,00033244.jpg,car,7
train,00033502.jpg,car,5
train,00078634.jpg,car,1
train,00023977.jpg,single_unit_truck,2
train,00020615.jpg,pickup_truck,6
train,00093027.jpg,car,13
train,00005826.jpg,pickup_truck,5
train,00057226.jpg,articulated_truck,1
train,00106775.jpg,car,1
train,00020231.jpg,car,4
train,00086386.jpg,car,5
train,00063728.jpg,car,2
train,00011896.jpg,bicycle,1
train,00100504.jpg,motorized_vehicle,1
train,00067537.jpg,single_unit_truck,2
train,00102742.jpg,car,2
train,00086646.jpg,car,5
train,00063806.jpg,bicycle,4
train,00091667.jpg,work_van,1
train,00079248.jpg,car,2
train,00022680.jpg,car,21
train,00013107.jpg,car,1
train,00053035.jpg,car,6
train,00022355.jpg,articulated_truck,1
train,00086860.jpg,car,1
train,00047071.jpg,car,1
train,00095802.jpg,car,8
train,00034555.jpg,pickup_truck,1
train,00065628.jpg,car,6
train,00046662.jpg,car,3
train,00074243.jpg,car,3
train,00004359.jpg,car,2
train,00076115.jpg,car,3
train,00030088.jpg,car,6
train,00062649.jpg,pickup_truck,1
train,00005252.jpg,car,3
train,00019291.jpg,pickup_truck,5
train,00102026.jpg,car,6
train,00025309.jpg,car,1
train,00023209.jpg,car,1
train,00026203.jpg,pickup_truck,3
train,00065433.jpg,car,1
train,00009290.jpg,car,2
train,00026399.jpg,car,1
train,00007593.jpg,pickup_truck,1
train,00001556.jpg,motorized_vehicle,2
train,00095631.jpg,car,2
train,00045592.jpg,car,17
train,00004854.jpg,pedestrian,2
train,00075380.jpg,work_van,1
train,00077048.jpg,car,4
train,00021697.jpg,car,5
train,00004271.jpg,car,6
train,00050991.jpg,car,1
train,00109389.jpg,bus,2
train,00108324.jpg,pickup_truck,2
train,00051207.jpg,car,4
train,00091005.jpg,work_van,1
train,00001380.jpg,car,2
train,00097883.jpg,car,1
train,00075879.jpg,car,18
train,00092537.jpg,car,1
train,00099673.jpg,car,3
train,00005477.jpg,car,2
train,00078068.jpg,car,3
train,00034417.jpg,car,5
train,00011625.jpg,single_unit_truck,1
train,00027961.jpg,car,4
train,00085491.jpg,car,2
train,00066363.jpg,car,2
train,00001761.jpg,car,2
train,00106406.jpg,car,6
train,00077898.jpg,car,1
train,00096980.jpg,car,2
train,00048630.jpg,car,9
train,00017454.jpg,car,3
train,00083328.jpg,car,8
train,00036352.jpg,car,2
train,00034985.jpg,car,2
train,00019543.jpg,car,1
train,00064903.jpg,bus,2
train,00104941.jpg,car,10
train,00038659.jpg,single_unit_truck,2
train,00081024.jpg,pickup_truck,4
train,00044071.jpg,car,3
train,00088181.jpg,car,1
train,00011210.jpg,car,1
train,00026454.jpg,car,1
train,00029120.jpg,car,1
train,00017279.jpg,motorized_vehicle,2
train,00088229.jpg,car,2
train,00106191.jpg,car,2
train,00020092.jpg,car,1
train,00032255.jpg,car,2
train,00022154.jpg,pickup_truck,1
train,00068455.jpg,car,1
train,00102208.jpg,car,2
train,00061129.jpg,car,1
train,00021216.jpg,car,2
train,00107573.jpg,car,3
train,00043797.jpg,car,2
train,00084080.jpg,motorized_vehicle,4
train,00102942.jpg,car,2
train,00101963.jpg,car,3
train,00017740.jpg,car,1
train,00023422.jpg,car,4
train,00087567.jpg,car,4
train,00039781.jpg,bicycle,3
train,00070986.jpg,car,2
train,00026380.jpg,car,3
train,00063469.jpg,car,1
train,00022370.jpg,car,6
train,00044046.jpg,articulated_truck,1
train,00065876.jpg,car,3
train,00086528.jpg,pickup_truck,5
train,00039764.jpg,car,5
train,00025173.jpg,articulated_truck,1
train,00006609.jpg,car,1
train,00056891.jpg,bus,2
train,00079201.jpg,car,1
train,00057791.jpg,car,1
train,00084126.jpg,car,2
train,00033527.jpg,car,1
train,00041328.jpg,car,6
train,00071722.jpg,car,1
train,00079360.jpg,car,3
train,00083565.jpg,car,3
train,00006009.jpg,car,3
train,00073155.jpg,pickup_truck,7
train,00058286.jpg,car,1
train,00007130.jpg,car,5
train,00033322.jpg,car,2
train,00047014.jpg,car,1
train,00096250.jpg,car,5
train,00011035.jpg,car,12
train,00049231.jpg,car,7
train,00087295.jpg,car,3
train,00026763.jpg,pickup_truck,3
train,00025872.jpg,motorized_vehicle,3
train,00065342.jpg,pickup_truck,1
train,00031989.jpg,pickup_truck,1
train,00103236.jpg,car,5
train,00029204.jpg,car,3
train,00084419.jpg,work_van,2
train,00056934.jpg,work_van,3
train,00068254.jpg,motorized_vehicle,3
train,00098507.jpg,motorized_vehicle,2
train,00086906.jpg,pickup_truck,3
train,00047064.jpg,car,5
train,00029464.jpg,car,5
train,00073987.jpg,articulated_truck,6
train,00034036.jpg,car,1
train,00003437.jpg,car,6
train,00033205.jpg,car,3
train,00009362.jpg,car,4
train,00025257.jpg,car,3
train,00018688.jpg,motorized_vehicle,3
train,00029834.jpg,car,1
train,00045822.jpg,car,3
train,00038249.jpg,car,6
train,00089453.jpg,car,5
train,00012107.jpg,car,3
train,00100025.jpg,car,10
train,00001237.jpg,car,3
train,00076634.jpg,car,6
train,00023803.jpg,car,4
train,00070812.jpg,car,2
train,00009245.jpg,pickup_truck,1
train,00038666.jpg,car,1
train,00092664.jpg,car,8
train,00032626.jpg,car,2
train,00029284.jpg,car,2
train,00032889.jpg,car,1
train,00043040.jpg,car,5
train,00075055.jpg,car,3
train,00031079.jpg,car,1
train,00098925.jpg,car,3
train,00070252.jpg,car,8
train,00015836.jpg,car,2
train,00035233.jpg,car,8
train,00022055.jpg,car,6
train,00060887.jpg,car,3
train,00028858.jpg,pickup_truck,1
train,00047402.jpg,car,2
train,00089328.jpg,car,1
train,00109480.jpg,car,9
train,00096431.jpg,pickup_truck,3
train,00104098.jpg,car,2
train,00086611.jpg,car,2
train,00109798.jpg,pickup_truck,2
train,00044155.jpg,bus,1
train,00044093.jpg,pickup_truck,2
train,00045283.jpg,car,5
train,00011186.jpg,car,2
train,00107909.jpg,car,3
train,00089585.jpg,car,1
train,00070605.jpg,car,3
train,00047352.jpg,pickup_truck,1
train,00005684.jpg,car,1
train,00081907.jpg,car,1
train,00042789.jpg,bus,1
train,00014503.jpg,car,7
train,00015366.jpg,car,5
train,00097961.jpg,car,2
train,00079747.jpg,car,8
train,00096867.jpg,car,1
train,00037832.jpg,car,1
train,00045170.jpg,car,2
train,00054616.jpg,car,2
train,00002882.jpg,car,1
train,00032450.jpg,car,3
train,00027522.jpg,car,2
train,00032455.jpg,car,2
train,00066565.jpg,bus,1
train,00098895.jpg,car,6
train,00090555.jpg,car,3
train,00009871.jpg,car,3
train,00001879.jpg,car,5
train,00104560.jpg,car,7
train,00038581.jpg,car,2
train,00040098.jpg,motorized_vehicle,7
train,00100885.jpg,car,6
train,00082600.jpg,car,6
train,00074783.jpg,car,2
train,00098495.jpg,car,2
train,00005582.jpg,car,3
train,00108340.jpg,pickup_truck,14
train,00066712.jpg,car,5
train,00101943.jpg,car,4
train,00063372.jpg,pickup_truck,2
train,00056066.jpg,car,4
train,00080947.jpg,car,3
train,00047540.jpg,car,3
train,00059207.jpg,car,7
train,00098107.jpg,car,4
train,00022071.jpg,motorized_vehicle,2
train,00045280.jpg,car,9
train,00098264.jpg,car,6
train,00101778.jpg,car,2
train,00028153.jpg,articulated_truck,1
train,00035972.jpg,car,3
train,00053244.jpg,motorized_vehicle,4
train,00051344.jpg,car,6
train,00102017.jpg,pedestrian,3
train,00011479.jpg,car,3
train,00024313.jpg,pickup_truck,1
train,00052613.jpg,car,2
train,00093933.jpg,pickup_truck,1
train,00022986.jpg,car,1
train,00021558.jpg,motorized_vehicle,2
train,00019256.jpg,car,2
train,00105929.jpg,pickup_truck,7
train,00110007.jpg,car,3
train,00105368.jpg,car,3
